route,dia_op,tipo_dia,hora,real,pred_lstm,pred_media
1,2026-05-28,LABORAL,12:00,132.0,102.6453286792311,112.80912863070539
1,2026-05-28,LABORAL,12:30,143.0,89.55110694091047,131.3278008298755
1,2026-05-28,LABORAL,13:00,73.0,130.23668321026705,133.89669421487602
1,2026-05-28,LABORAL,13:30,200.0,122.8245495081123,141.97095435684648
1,2026-05-28,LABORAL,14:00,100.0,121.39380135292156,149.5439330543933
1,2026-05-28,LABORAL,14:30,94.0,159.27276254553396,154.77178423236515
1,2026-05-28,LABORAL,15:00,178.0,160.44458389510854,176.36776859504133
1,2026-05-28,LABORAL,15:30,103.0,159.85476647918966,177.81171548117155
1,2026-05-28,LABORAL,16:00,149.0,116.78129047740691,147.17083333333332
1,2026-05-28,LABORAL,16:30,47.0,95.6024322614844,120.58091286307054
1,2026-05-28,LABORAL,17:00,47.0,73.46192531937109,71.23245614035088
1,2026-05-29,LABORAL,04:30,129.0,120.31017295749413,119.4297520661157
1,2026-05-29,LABORAL,05:00,79.0,113.73879368040551,122.27800829875518
1,2026-05-29,LABORAL,05:30,120.0,132.4045483622576,140.29338842975207
1,2026-05-29,LABORAL,06:00,134.0,131.716481474259,139.03305785123968
1,2026-05-29,LABORAL,06:30,109.0,137.6626990799357,132.76763485477179
1,2026-05-29,LABORAL,07:00,155.0,124.31482518687415,129.13692946058092
1,2026-05-29,LABORAL,07:30,107.0,124.12751827260622,135.02479338842974
1,2026-05-29,LABORAL,08:00,122.0,137.9453905644951,133.56016597510373
1,2026-05-29,LABORAL,08:30,142.0,127.10254016334271,135.149377593361
1,2026-05-29,LABORAL,09:00,81.0,129.4664595001278,135.09958506224066
1,2026-05-29,LABORAL,09:30,153.0,111.7702948659365,119.28512396694215
1,2026-05-29,LABORAL,10:00,90.0,98.830615023859,101.2107438016529
1,2026-05-29,LABORAL,10:30,65.0,90.4090671839492,94.10788381742739
1,2026-05-29,LABORAL,11:00,95.0,83.15799813192149,93.26446280991736
1,2026-05-29,LABORAL,11:30,99.0,105.33854394451299,100.47107438016529
1,2026-05-29,LABORAL,12:00,59.0,109.6246424649148,113.03319502074689
1,2026-05-29,LABORAL,12:30,136.0,116.24375285365632,131.4813278008299
1,2026-05-29,LABORAL,13:00,184.0,133.6157643920739,133.8099173553719
1,2026-05-29,LABORAL,13:30,76.0,136.0423175520825,142.31950207468878
1,2026-05-29,LABORAL,14:00,109.0,131.16038862939828,149.33891213389123
1,2026-05-29,LABORAL,14:30,175.0,152.0574783620174,154.6721991701245
1,2026-05-29,LABORAL,15:00,141.0,167.37619987713754,176.7396694214876
1,2026-05-29,LABORAL,15:30,164.0,168.24549321307097,177.5857740585774
1,2026-05-29,LABORAL,16:00,131.0,132.29659498488132,146.89583333333334
1,2026-05-29,LABORAL,16:30,74.0,104.80233576193423,120.30705394190872
1,2026-05-29,LABORAL,17:00,58.0,55.3091830893484,71.0219298245614
1,2026-05-30,SABADO,04:30,46.0,64.87489526518044,76.72549019607843
1,2026-05-30,SABADO,05:00,45.0,62.80059542662991,64.68627450980392
1,2026-05-30,SABADO,05:30,107.0,83.72480304576771,97.3076923076923
1,2026-05-30,SABADO,06:00,105.0,88.87266215531585,95.53846153846153
1,2026-05-30,SABADO,06:30,93.0,105.85102341787065,109.98076923076923
1,2026-05-30,SABADO,07:00,82.0,108.77572880155124,103.65384615384616
1,2026-05-30,SABADO,07:30,87.0,93.11686099736237,104.23076923076923
1,2026-05-30,SABADO,08:00,80.0,100.64815172932494,101.71153846153847
1,2026-05-30,SABADO,08:30,120.0,91.88782097818205,99.88461538461539
1,2026-05-30,SABADO,09:00,84.0,90.28490671755718,99.90384615384616
1,2026-05-30,SABADO,09:30,75.0,78.80383038309782,91.6923076923077
1,2026-05-30,SABADO,10:00,43.0,87.92108936329839,87.0576923076923
1,2026-05-30,SABADO,10:30,55.0,91.51444713273412,92.44
1,2026-05-30,SABADO,11:00,58.0,80.80111002279659,94.57692307692308
1,2026-05-30,SABADO,11:30,54.0,77.06567743767039,83.11764705882354
1,2026-05-30,SABADO,12:00,105.0,85.8447879407614,93.21153846153847
1,2026-05-30,SABADO,12:30,57.0,78.1388684178177,92.51020408163265
1,2026-05-30,SABADO,13:00,84.0,62.741115754530895,74.19148936170212
1,2026-05-30,SABADO,13:30,42.0,71.48994210367015,77.8125
1,2026-05-30,SABADO,14:00,38.0,71.99385499001517,79.04081632653062
1,2026-05-30,SABADO,14:30,153.0,62.845656164556914,72.18367346938776
1,2026-05-30,SABADO,15:00,41.0,59.827722418436764,72.8
1,2026-05-30,SABADO,15:30,33.0,34.08388252209993,64.77551020408163
1,2026-05-31,DOMINGO,07:00,21.0,30.785177773406673,33.35897435897436
1,2026-05-31,DOMINGO,07:30,37.0,25.06395646812453,32.56818181818182
1,2026-05-31,DOMINGO,08:30,44.0,32.34452101623488,44.30232558139535
1,2026-05-31,DOMINGO,09:30,48.0,30.885853315931925,34.89473684210526
1,2026-05-31,DOMINGO,11:00,54.0,26.357765618237565,37.55555555555556
1,2026-05-31,DOMINGO,12:00,78.0,28.597768247766723,35.58974358974359
1,2026-05-31,DOMINGO,12:30,65.0,27.02621488469073,37.16216216216216
1,2026-05-31,DOMINGO,14:30,25.0,26.631976476752214,38.32258064516129
1,2026-05-31,DOMINGO,15:30,16.0,33.14861601055095,36.95238095238095
1,2026-06-01,LABORAL,04:30,87.0,120.71212641407399,119.32644628099173
1,2026-06-01,LABORAL,05:00,150.0,110.72160374869752,122.04149377593362
1,2026-06-01,LABORAL,05:30,155.0,133.2576047513973,140.14462809917356
1,2026-06-01,LABORAL,06:00,72.0,143.40495974945145,138.84297520661158
